,flg,text,text_length,is_year,is_month,is_date,is_time,num_hatena,num_bikkuri,is_eiga,is_henkakko,is_normalkakko,is_whitekakko,is_vol,is_sports,text_wakati,text_del_one
63,7,驚くほど長寿命な無線式!半も電池交換が不要なﾏｳｽ,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,驚く ほど 長寿 命 だ 無線 式 ! 半 も 電池 交換 が 不要 だ ﾏｳｽ ,驚く ほど 長寿 無線 電池 交換 不要 ﾏｳｽ 
64,0,iphoneに高く､androidに低いｷｬﾘｱのｶﾍﾞﾃﾞｼﾞ通,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,iphone に 高い ､ android に 低い ｷｬﾘｱ の ｶﾍﾞﾃﾞｼﾞ 通 ,iphone 高い android 低い ｷｬﾘｱ ｶﾍﾞﾃﾞｼﾞ 
65,3,全世界が恐怖した“超常現象”再び!驚愕の真実に迫るﾊﾟﾗﾉｰﾏﾙ･ｱｸﾃｨﾋﾞﾃｨ0がついに解禁,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,全 世界 が 恐怖 する た “ 超 常 現象 ” 再び ! 驚愕 の 真実 に 迫る ﾊﾟﾗﾉｰﾏﾙ ･ ｱｸﾃｨﾋﾞﾃｨ 0 が ついに 解禁 ,世界 恐怖 する 現象 再び 驚愕 真実 迫る ﾊﾟﾗﾉｰﾏﾙ ｱｸﾃｨﾋﾞﾃｨ ついに 解禁 
66,1,持っている彼女たちは､何を持っているのか?,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,持つ て いる 彼女 たち は ､ 何 を 持つ て いる の か ? ,持つ いる 彼女 たち 持つ いる 
67,1,思いがけない出会いを引き寄せた行動とは?,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,思いがけない 出会い を 引き寄せる た 行動 と は ? ,思いがけない 出会い 引き寄せる 行動 
68,1,滞っている仕事をﾊﾟﾊﾟｯと済ませるには?,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,滞る て いる 仕事 を ﾊﾟﾊﾟｯ と 済ませる に は ? ,滞る いる 仕事 ﾊﾟﾊﾟｯ 済ませる 
69,0,ﾃﾞｼﾞﾀﾙ一眼ﾚﾌｶﾒﾗは現在ｺｽﾊﾟ重視の傾向､来年は新製品ﾗｯｼｭの予感!話題,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ﾃﾞｼﾞﾀﾙ 一 眼 ﾚﾌｶﾒﾗ は 現在 ｺｽﾊﾟ 重視 の 傾向 ､ 来年 は 新 製品 ﾗｯｼｭ の 予感 ! 話題 ,ﾃﾞｼﾞﾀﾙ ﾚﾌｶﾒﾗ 現在 ｺｽﾊﾟ 重視 傾向 来年 製品 ﾗｯｼｭ 予感 話題 
70,6,あなたの星座は何位? peachyが占うの運勢(総合運編),34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,あなた の 星座 は 何 位 ?   peachy が 占う の 運勢 ( 総合 運 編 ) ,あなた 星座 peachy 占う 運勢 総合 
71,5,nttﾄﾞｺﾓの大画面&急速充電対応ﾊﾟﾜﾌﾙｽﾏﾎeluga power p-00dを写真と動画で紹介ﾚﾎﾟｰﾄ,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,ntt ﾄﾞｺﾓ の 大 画面 & 急速 充電 対応 ﾊﾟﾜﾌﾙｽﾏﾎ eluga   power   p - 00 d を 写真 と 動画 で 紹介 ﾚﾎﾟｰﾄ ,ntt ﾄﾞｺﾓ 画面 急速 充電 対応 ﾊﾟﾜﾌﾙｽﾏﾎ eluga power 00 写真 動画 紹介 ﾚﾎﾟｰﾄ 
72,8, 爆笑問題･田中裕二も驚くひるおび!での恵俊彰の“天然”ぶり,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,爆笑 問題 ･ 田中 裕二 も 驚く ひる おびる ! で の 恵 俊 彰 の “ 天然 ” ぶり ,爆笑 問題 田中 裕二 驚く ひる おびる 天然 ぶり 
73,7,富士通がｸﾗｳﾄﾞｻｰﾋﾞｽを開始!my cloudはどんな発展をするのか?ﾃﾞｼﾞ通,47.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,富士通 が ｸﾗｳﾄﾞｻｰﾋﾞｽ を 開始 ! my   cloud は どんな 発展 を する の か ? ﾃﾞｼﾞ 通 ,富士通 ｸﾗｳﾄﾞｻｰﾋﾞｽ 開始 my cloud どんな 発展 する ﾃﾞｼﾞ 
74,5,痛恨の速度制限でﾜｲﾏｯｸｽがｴﾙﾃｲｵｰをぶっちぎり!ﾕﾆｰｸ過ぎるuqのﾌﾟﾛﾓｰｼｮﾝ動画をﾁｪｯｸしよう,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,痛恨 の 速度 制限 で ﾜｲﾏｯｸｽ が ｴﾙﾃｲｵｰ を ぶっ ちぎる ! ﾕﾆｰｸ 過ぎる uq の ﾌﾟﾛﾓｰｼｮﾝ 動画 を ﾁｪｯｸ する う ,痛恨 速度 制限 ﾜｲﾏｯｸｽ ｴﾙﾃｲｵｰ ぶっ ちぎる ﾕﾆｰｸ 過ぎる uq ﾌﾟﾛﾓｰｼｮﾝ 動画 ﾁｪｯｸ する 
75,6,ﾗｯﾋﾟﾝｸﾞに思いを込めて…｡目指せ､ﾌﾟﾚｾﾞﾝﾄの達人,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ﾗｯﾋﾟﾝｸﾞ に 思い を 込める て … ｡ 目指す ､ ﾌﾟﾚｾﾞﾝﾄ の 達人 ,ﾗｯﾋﾟﾝｸﾞ 思い 込める 目指す ﾌﾟﾚｾﾞﾝﾄ 達人 
76,5,google､google play(androidﾏｰｹｯﾄ)にて定期購入型の課金を導入開始,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google ､ google   play ( android ﾏｰｹｯﾄ ) にて 定期 購入 型 の 課金 を 導入 開始 ,google google play android ﾏｰｹｯﾄ にて 定期 購入 課金 導入 開始 
77,4,成熟期のｳｪﾌﾞﾋﾞｼﾞﾈｽを解説する､ｳｪﾌﾞﾋﾞｼﾞﾈｽの教本,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,成熟 期 の ｳｪﾌﾞﾋﾞｼﾞﾈｽ を 解説 する ､ ｳｪﾌﾞﾋﾞｼﾞﾈｽ の 教本 ,成熟 ｳｪﾌﾞﾋﾞｼﾞﾈｽ 解説 する ｳｪﾌﾞﾋﾞｼﾞﾈｽ 教本 
78,7,auｽﾏﾎの新ﾓﾃﾞﾙを0秒で解説!au発表会0000 summer速報,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,au ｽﾏﾎ の 新 ﾓﾃﾞﾙ を 0 秒 で 解説 ! au 発表 会 0000   summer 速報 ,au ｽﾏﾎ ﾓﾃﾞﾙ 解説 au 発表 0000 summer 速報 
79,1,またを連発する社交辞令女子が増加中!,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,また を 連発 する 社交 辞令 女子 が 増加 中 ! ,また 連発 する 社交 辞令 女子 増加 
80,5,よだれがついても大丈夫!赤ちゃんのためのiphoneｹｰｽ赤ちゃん専用iｹｰｽを使ってみましたﾚﾋﾞｭｰ,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,よ だれ が つく て も 大丈夫 ! 赤ちゃん の ため の iphone ｹｰｽ 赤ちゃん 専用 i ｹｰｽ を 使う て みる ます た ﾚﾋﾞｭｰ ,だれ つく 大丈夫 赤ちゃん ため iphone ｹｰｽ 赤ちゃん 専用 ｹｰｽ 使う みる ます ﾚﾋﾞｭｰ 
81,0,0kw当たり全国平均より約00万円お得—激安!太陽光発電ﾌﾟﾗﾝ話題,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0 kw 当たり 全国 平均 より 約 00 万 円 お 得 — 激 安 ! 太陽光 発電 ﾌﾟﾗﾝ 話題 ,kw 当たり 全国 平均 より 00 太陽光 発電 ﾌﾟﾗﾝ 話題 
82,6,終了しました世界的ﾀﾞﾝｻｰ､ﾕｰｺ･ｽﾐﾀﾞ･ｼﾞｬｸｿﾝの新ﾒｿｯﾄﾞsｶｰﾌﾞ･ﾀﾞｲｴｯﾄdvdﾌﾞｯｸを0名様にﾌﾟﾚｾﾞﾝﾄ,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,終了 する ます た 世界 的 ﾀﾞﾝｻｰ ､ ﾕｰｺ ･ ｽﾐﾀﾞ ･ ｼﾞｬｸｿﾝ の 新 ﾒｿｯﾄﾞ s ｶｰﾌﾞ ･ ﾀﾞｲｴｯﾄ dvd ﾌﾞｯｸ を 0 名 様 に ﾌﾟﾚｾﾞﾝﾄ ,終了 する ます 世界 ﾀﾞﾝｻｰ ﾕｰｺ ｽﾐﾀﾞ ｼﾞｬｸｿﾝ ﾒｿｯﾄﾞ ｶｰﾌﾞ ﾀﾞｲｴｯﾄ dvd ﾌﾞｯｸ ﾌﾟﾚｾﾞﾝﾄ 
83,5,ｿﾌﾄﾊﾞﾝｸ､aquos phone 000shにｽﾘｰﾌﾟ状態から復帰後にﾌﾘｰｽﾞや再起動するなどの不具合解消でｿﾌﾄｳｪｱ更新を提供開始,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ｿﾌﾄﾊﾞﾝｸ ､ aquos   phone   000 sh に ｽﾘｰﾌﾟ 状態 から 復帰 後 に ﾌﾘｰｽﾞ や 再 起動 する など の 不具合 解消 で ｿﾌﾄｳｪｱ 更新 を 提供 開始 ,ｿﾌﾄﾊﾞﾝｸ aquos phone 000 sh ｽﾘｰﾌﾟ 状態 から 復帰 ﾌﾘｰｽﾞ 起動 する など 不具合 解消 ｿﾌﾄｳｪｱ 更新 提供 開始 
84,2,なでしこ惜敗も､驚異の粘りに男子にもあれは見習ってほしい,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,なでしこ 惜敗 も ､ 驚異 の 粘り に 男子 に も あれ は 見習う て ほしい ,なでしこ 惜敗 驚異 粘り 男子 あれ 見習う ほしい 
85,1,酔わないﾋﾞｰﾙはﾋﾞｰﾙでは無し! ﾉﾝｱﾙｺｰﾙﾋﾞｰﾙを飲む独女は少数派?,40.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,酔う ない ﾋﾞｰﾙ は ﾋﾞｰﾙ で は 無い !   ﾉﾝｱﾙｺｰﾙﾋﾞｰﾙ を 飲む 独 女 は 少数 派 ? ,酔う ない ﾋﾞｰﾙ ﾋﾞｰﾙ 無い ﾉﾝｱﾙｺｰﾙﾋﾞｰﾙ 飲む 少数 
86,5,遂に“arrows”がｿﾌﾄﾊﾞﾝｸにも!android 0.0ｽﾏﾎarrows a 000fを写真と動画でﾁｪｯｸﾚﾎﾟｰﾄ,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,遂に “ arrows ” が ｿﾌﾄﾊﾞﾝｸ に も ! android   0 . 0 ｽﾏﾎ arrows   a   000 f を 写真 と 動画 で ﾁｪｯｸﾚﾎﾟｰﾄ ,遂に arrows ｿﾌﾄﾊﾞﾝｸ android ｽﾏﾎ arrows 000 写真 動画 ﾁｪｯｸﾚﾎﾟｰﾄ 
87,0,学生は要ﾁｪｯｸ! ｱｯﾌﾟﾙがmacを買うと0万円分のｱﾌﾟﾘが買えるｷｬﾝﾍﾟｰﾝをｽﾀｰﾄ,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,学生 は 要 ﾁｪｯｸ !   ｱｯﾌﾟﾙ が mac を 買う と 0 万 円 分 の ｱﾌﾟﾘ が 買える ｷｬﾝﾍﾟｰﾝ を ｽﾀｰﾄ ,学生 ﾁｪｯｸ ｱｯﾌﾟﾙ mac 買う ｱﾌﾟﾘ 買える ｷｬﾝﾍﾟｰﾝ ｽﾀｰﾄ 
88,4,人気ｲﾝｽﾄﾗｸﾀｰに訊く ｺﾞﾙﾌ〜はじめの一歩 <ﾗｳﾝﾄﾞ&ﾏﾅｰ編>,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,人気 ｲﾝｽﾄﾗｸﾀｰ に 訊く   ｺﾞﾙﾌ 〜 はじめ の 一 歩   < ﾗｳﾝﾄﾞ & ﾏﾅｰ 編 > ,人気 ｲﾝｽﾄﾗｸﾀｰ 訊く ｺﾞﾙﾌ はじめ ﾗｳﾝﾄﾞ ﾏﾅｰ 
89,7,ｲｻﾞというときのzohoがﾊﾟﾜｰｱｯﾌﾟ!zohoのｵﾌｨｽｼﾘｰｽﾞがgoogleﾄﾞﾗｲﾌﾞと連携,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ｲｻﾞ という とき の zoho が ﾊﾟﾜｰｱｯﾌﾟ ! zoho の ｵﾌｨｽｼﾘｰｽﾞ が google ﾄﾞﾗｲﾌﾞ と 連携 ,ｲｻﾞ という とき zoho ﾊﾟﾜｰｱｯﾌﾟ zoho ｵﾌｨｽｼﾘｰｽﾞ google ﾄﾞﾗｲﾌﾞ 連携 
90,1,ｵﾄﾅ女子映画部“運命の人”をｷｬｯﾁする方法!ｾﾚﾝﾃﾞｨﾋﾟﾃｨ,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,ｵﾄﾅ 女子 映画 部 “ 運命 の 人 ” を ｷｬｯﾁ する 方法 ! ｾﾚﾝﾃﾞｨﾋﾟﾃｨ ,ｵﾄﾅ 女子 映画 運命 ｷｬｯﾁ する 方法 ｾﾚﾝﾃﾞｨﾋﾟﾃｨ 
91,3,“最強”が集結､ｱﾍﾞﾝｼﾞｬｰｽﾞﾎﾟｽﾀｰ画像が世界初解禁,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,“ 最強 ” が 集結 ､ ｱﾍﾞﾝｼﾞｬｰｽﾞﾎﾟｽﾀｰ 画像 が 世界 初 解禁 ,最強 集結 ｱﾍﾞﾝｼﾞｬｰｽﾞﾎﾟｽﾀｰ 画像 世界 解禁 
92,2,ﾗﾓｽが絶賛岡ちゃんに電話しよ,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ﾗﾓｽ が 絶賛 岡 ちゃん に 電話 する ,ﾗﾓｽ 絶賛 ちゃん 電話 する 
93,5,ｿﾌﾄﾊﾞﾝｸ､からｿﾌﾄﾊﾞﾝｸ携帯電話取扱店でもらえるﾛｰﾏかぶれｸﾞｯｽﾞﾌﾟﾚｾﾞﾝﾄｷｬﾝﾍﾟｰﾝ実施,62.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ｿﾌﾄﾊﾞﾝｸ ､ から ｿﾌﾄﾊﾞﾝｸ 携帯 電話 取扱 店 で もらえる ﾛｰﾏ かぶれる ｸﾞｯｽﾞﾌﾟﾚｾﾞﾝﾄｷｬﾝﾍﾟｰﾝ 実施 ,ｿﾌﾄﾊﾞﾝｸ から ｿﾌﾄﾊﾞﾝｸ 携帯 電話 取扱 もらえる ﾛｰﾏ かぶれる ｸﾞｯｽﾞﾌﾟﾚｾﾞﾝﾄｷｬﾝﾍﾟｰﾝ 実施 
94,1,自転車女子､はじめました 0輪行のその先に･･････ presented by ゆるっとcafe,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,自転車 女子 ､ はじめる ます た   0 輪 行 の その 先 に ･･････   presented   by   ゆるい っと cafe ,自転車 女子 はじめる ます その ･･････ presented by ゆるい っと cafe 
95,2,体操･内村の金ﾒﾀﾞﾙにこれほど0種目を完璧にやる選手はいない,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,体操 ･ 内 村 の 金 ﾒﾀﾞﾙ に これ ほど 0 種目 を 完璧 に やる 選手 は いる ない ,体操 ﾒﾀﾞﾙ これ ほど 種目 完璧 やる 選手 いる ない 
96,8,0ちゃんねる元管理人･西村博之氏に殺害予告,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ちゃん ねる 元 管理 人 ･ 西村 博之 氏 に 殺害 予告 ,ちゃん ねる 管理 西村 博之 殺害 予告 
97,2,北島康介､これまでとは正反対の練習方針に,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,北島 康 介 ､ これ まで と は 正反対 の 練習 方針 に ,北島 これ まで 正反対 練習 方針 
98,6,ｲﾝﾀﾋﾞｭｰ:ｾﾚｸﾄｼｮｯﾌﾟm′s styleの代表･ひがし紀子お客様を彩る人生の一部でありたい,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ｲﾝﾀﾋﾞｭｰ : ｾﾚｸﾄｼｮｯﾌﾟ m ′ s   style の 代表 ･ ひがし 紀子 お客様 を 彩る 人生 の 一部 だ ある たい ,ｲﾝﾀﾋﾞｭｰ ｾﾚｸﾄｼｮｯﾌﾟ style 代表 ひがし 紀子 お客様 彩る 人生 一部 ある たい 
99,6,女子力ｱｯﾌﾟの簡単“ｷﾒ技”術指南 ,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,女子 力 ｱｯﾌﾟ の 簡単 “ ｷﾒ 技 ” 術 指南 ,女子 ｱｯﾌﾟ 簡単 ｷﾒ 指南 
100,5,ｿﾌﾄﾊﾞﾝｸ､vision 000hwに不具合でｿﾌﾄｳｪｱ更新を提供開始,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ｿﾌﾄﾊﾞﾝｸ ､ vision   000 hw に 不具合 だ ｿﾌﾄｳｪｱ 更新 を 提供 開始 ,ｿﾌﾄﾊﾞﾝｸ vision 000 hw 不具合 ｿﾌﾄｳｪｱ 更新 提供 開始 
101,1,既婚の女友達にﾑｶｯ!とすること,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,既婚 の 女 友達 に ﾑｶｯ ! と する こと ,既婚 友達 ﾑｶｯ する こと 
102,2,元阪神･今岡よかったです｡ﾛｯﾃきて,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,元 阪神 ･ 今岡 よい た です ｡ ﾛｯﾃ くる て ,阪神 今岡 よい です ﾛｯﾃ くる 
103,0,ﾓﾃる家電ﾓﾃる女子はみんな持ってる! もっとｷﾚｲになる便利家電,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ﾓﾃ り 家電 ﾓﾃ り 女子 は みんな 持つ てる !   もっと ｷﾚｲ に なる 便利 家電 ,ﾓﾃ 家電 ﾓﾃ 女子 みんな 持つ てる もっと ｷﾚｲ なる 便利 家電 
104,3,冷たい熱帯魚から恋の罪へﾊﾞﾄﾝﾀｯﾁ!ﾓﾝｽﾀｰからﾓﾝｽﾀｰへ受け継がれるどす黒い血,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,冷たい 熱帯魚 から 恋 の 罪 へ ﾊﾞﾄﾝﾀｯﾁ ! ﾓﾝｽﾀｰ から ﾓﾝｽﾀｰ へ 受け継ぐ れる どす黒い 血 ,冷たい 熱帯魚 から ﾊﾞﾄﾝﾀｯﾁ ﾓﾝｽﾀｰ から ﾓﾝｽﾀｰ 受け継ぐ れる どす黒い 
105,2,自分で言っちゃった川澄が明かす､遅咲きのｻｯｶｰ人生,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,自分 で 言う ちゃう た 川澄 が 明かす ､ 遅咲き の ｻｯｶｰ 人生 ,自分 言う ちゃう 川澄 明かす 遅咲き ｻｯｶｰ 人生 
106,0,話題気を付けて! 道や駅で増えるｹｰﾀｲ事故,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,話題 気 を 付ける て !   道 や 駅 で 増える ｹｰﾀｲ 事故 ,話題 付ける 増える ｹｰﾀｲ 事故 
107,3,00話目を前に､もう一度振り返るいちおう妖ヶ劇場,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00 話 目 を 前 に ､ もう一度 振り返る いちおう 妖 ヶ 劇場 ,00 もう一度 振り返る いちおう 劇場 
108,3,荒川ｱﾝﾀﾞｰｻﾞﾌﾞﾘｯｼﾞﾌﾟﾚﾐｱｲﾍﾞﾝﾄに林遣都､桐谷美玲､安倍なつみらｷｬｽﾄが大集合,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,荒川 ｱﾝﾀﾞｰｻﾞﾌﾞﾘｯｼﾞﾌﾟﾚﾐｱｲﾍﾞﾝﾄ に 林 遣る 都 ､ 桐谷 美玲 ､ 安倍 なつみ ら ｷｬｽﾄ が 大 集合 ,荒川 ｱﾝﾀﾞｰｻﾞﾌﾞﾘｯｼﾞﾌﾟﾚﾐｱｲﾍﾞﾝﾄ 遣る 桐谷 美玲 安倍 なつみ ｷｬｽﾄ 集合 
109,0,iphoneに顔ﾊﾟｽ導入! 顔認証でのﾛｯｸ解除がいよいよ登場話題,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,iphone に 顔 ﾊﾟｽ 導入 !   顔 認証 で の ﾛｯｸ 解除 が いよいよ 登場 話題 ,iphone ﾊﾟｽ 導入 認証 ﾛｯｸ 解除 いよいよ 登場 話題 
110,7,何だそうだったのか!googleﾛｺﾞがｷﾉｺになっている理由,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,何だ そう だ た の か ! google ﾛｺﾞ が ｷﾉｺ に なる て いる 理由 ,何だ そう google ﾛｺﾞ ｷﾉｺ なる いる 理由 
111,4,年収000万以下､このままだと欝になりそう… - 辛口説教部屋 0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,年収 000 万 以下 ､ この まま だ と 欝 に なる そう …   -   辛口 説教 部屋   0 ,年収 000 以下 この まま なる そう 辛口 説教 部屋 
112,5,android 0.0から変更になった通知ｴﾘｱは使いやすい!?galaxy s iii sc-00dの通知ｴﾘｱでできることをﾁｪｯｸﾊｳﾂｰ,74.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,android   0 . 0 から 変更 に なる た 通知 ｴﾘｱ は 使う やすい !? galaxy   s   iii   sc - 00 d の 通知 ｴﾘｱ で できる こと を ﾁｪｯｸﾊｳﾂｰ ,android から 変更 なる 通知 ｴﾘｱ 使う やすい !? galaxy iii sc 00 通知 ｴﾘｱ できる こと ﾁｪｯｸﾊｳﾂｰ 
113,3,特別映像“鉄の女”ﾏｰｶﾞﾚｯﾄ･ｻｯﾁｬｰの栄光と挫折,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,特別 映像 “ 鉄 の 女 ” ﾏｰｶﾞﾚｯﾄ ･ ｻｯﾁｬｰ の 栄光 と 挫折 ,特別 映像 ﾏｰｶﾞﾚｯﾄ ｻｯﾁｬｰ 栄光 挫折 
114,1,手相占い体験談! 結婚線ができた! 女難の相が当たった?,28.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,手相 占い 体験 談 !   結婚 線 が できる た !   女難 の 相 が 当たる た ? ,手相 占い 体験 結婚 できる 女難 当たる 
115,7,石より早く土台が登場! ivy bridge対応ﾁｯﾌﾟｾｯﾄintel 0ｼﾘｰｽﾞ解禁!,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,石 より 早い 土台 が 登場 !   ivy   bridge 対応 ﾁｯﾌﾟｾｯﾄ intel   0 ｼﾘｰｽﾞ 解禁 ! ,より 早い 土台 登場 ivy bridge 対応 ﾁｯﾌﾟｾｯﾄ intel ｼﾘｰｽﾞ 解禁 
116,0,操作簡単icﾚｺｰﾀﾞｰと予約ｴｱﾁｪｯｸ機能つきﾗｼﾞｵ､単三電池で稼働!—ﾛｼﾞﾃｯｸlic−rr000売れ筋ﾁｪｯｸ,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,操作 簡単 ic ﾚｺｰﾀﾞｰ と 予約 ｴｱﾁｪｯｸ 機能 つき ﾗｼﾞｵ ､ 単 三 電池 で 稼働 !— ﾛｼﾞﾃｯｸ lic − rr 000 売れ筋 ﾁｪｯｸ ,操作 簡単 ic ﾚｺｰﾀﾞｰ 予約 ｴｱﾁｪｯｸ 機能 つき ﾗｼﾞｵ 電池 稼働 !— ﾛｼﾞﾃｯｸ lic rr 000 売れ筋 ﾁｪｯｸ 
117,1,お墓をよろしくと言われたら､あなたはどうする?,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,お 墓 を よろしく と 言う れる た ､ あなた は どう する ? ,よろしく 言う れる あなた どう する 
118,3,ｼﾞｬｽﾃｨﾝ･ﾃｨﾝﾊﾞｰﾚｲｸ主演time/ﾀｲﾑの予告映像が公開,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ｼﾞｬｽﾃｨﾝ ･ ﾃｨﾝﾊﾞｰﾚｲｸ 主演 time / ﾀｲﾑ の 予告 映像 が 公開 ,ｼﾞｬｽﾃｨﾝ ﾃｨﾝﾊﾞｰﾚｲｸ 主演 time ﾀｲﾑ 予告 映像 公開 
119,7,将来のﾉｰﾄﾊﾟｿｺﾝの厚みは? 薄型化の限界はどこまでﾃﾞｼﾞ通,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,将来 の ﾉｰﾄﾊﾟｿｺﾝ の 厚み は ?   薄型 化 の 限界 は どこ まで ﾃﾞｼﾞ 通 ,将来 ﾉｰﾄﾊﾟｿｺﾝ 厚み 薄型 限界 どこ まで ﾃﾞｼﾞ 
